assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
113301,10,10,1950,61,55,248,2019,20,10,20,10,1,17,10,1,20,20,202,55,Hyderabad FC,10,0,-1,1,0,191294,0,5,-1,50,0,2,0,4,0,2,0,0,30000,0,1,775,60,113300,0,1,55,3,53,55,53,2,78,0,51,1,-1,51,1,0,0,191294,139392,0,277567,0,0,0,6,257684,9,113301,0,315520,0,2,0,0,191294,2,0,3,0,191294,1,0,1,0,53,133,70,8,6,191294,0,191294,9,1,0,316,0,-1,4196480,53
113302,75,52,4000,250,88,250,2013,71,52,69,169,1,12,75,1,69,61,250,88,Bengaluru FC,169,0,-1,2,0,190939,0,7,-1,50,0,2,1,4,0,5,0,0,24000,0,1,726,50,113299,0,1,62,3,61,62,59,2,77,1,60,1,-1,60,1,0,0,190939,139648,0,204882,0,0,2,2,204882,6,113302,0,184704,0,2,0,0,190939,2,1,2,0,190939,1,0,1,0,61,133,50,5,6,190939,0,190939,9,3,0,316,0,-1,264576,59
113356,85,30,2450,38,255,230,1925,255,40,255,165,1,43,95,1,255,255,1,255,SD Amorebieta,175,0,-1,1,0,236735,0,1,-1,36,0,2,2,4,0,1,0,0,3200,0,2,861,50,467,0,1,66,1,66,66,65,2,-2,2,66,2,-1,67,2,0,0,236735,4202560,0,236735,0,0,0,4,236735,7,113356,0,544832,0,2,0,0,236735,2,0,2,0,236735,0,0,4,0,66,31,50,5,1,242333,0,236735,2,1,0,316,0,-1,526400,68
113378,55,218,5750,1,255,1,2011,255,255,30,76,1,45,255,1,255,30,1,30,Sepsi OSK,255,0,-1,1,0,208739,0,7,-1,50,0,2,3,4,0,3,0,0,8400,4,1,738,50,110750,0,1,66,3,66,66,65,2,25,3,65,1,-1,65,1,0,0,208739,263184,0,251842,0,0,2,2,208739,4,113378,0,4251664,0,2,0,1,236963,1,0,3,0,208739,0,0,5,0,66,180,50,3,2,208739,0,208739,2,3,0,316,0,-1,528400,65
113394,40,238,0,69,250,250,1895,250,30,250,57,2,50,30,2,250,250,224,250,Belgium Women,30,0,-1,1,0,261785,0,10,-1,50,0,2,2,4,0,0,0,0,50122,0,1,276,50,113011,0,1,75,1,74,75,74,2,4,2,73,0,-1,73,1,0,0,261785,270400,0,261781,0,0,0,3,261781,0,113394,0,4198464,0,2,0,0,261781,2,0,3,0,261781,0,0,4,0,74,190,60,0,1,261786,0,261785,2,1,0,366,0,-1,526400,74
113458,87,30,3150,1,169,1,1907,169,130,169,153,1,59,150,1,169,169,1,169,IK Sirius,220,0,-1,2,0,266029,0,3,-1,60,0,2,0,4,0,2,0,0,10250,0,1,620,50,433,2,1,63,15,62,63,62,2,17,0,62,1,-1,62,1,0,0,266029,132100,0,231500,0,0,0,2,231500,6,113458,0,164868,0,2,0,0,266029,1,0,3,0,266029,0,0,7,0,62,97,60,6,1,266029,0,266029,2,1,0,316,0,-1,270340,60
113742,95,0,9000,25,1,228,1911,1,0,1,169,1,47,95,1,1,1,0,1,US Concarneau,150,0,-1,1,0,242116,4,1,-1,40,0,2,1,4,0,1,0,0,1206,0,1,939,50,378,0,1,63,1,63,61,64,2,-3,1,64,1,-1,64,0,0,0,242116,131200,0,242116,0,0,0,2,242116,1,113742,0,262272,0,2,0,0,276016,0,0,3,0,242116,0,0,4,0,64,88,40,9,1,242116,0,242116,2,1,0,316,0,-1,4194432,64
113743,100,0,2800,1,169,1,1925,169,255,169,0,1,57,255,1,169,169,1,169,Varbergs BoIS,255,0,-1,1,0,260612,0,1,-1,40,0,2,2,4,0,1,0,1,4500,0,1,808,70,700,0,1,59,3,61,59,58,2,12,2,62,1,-1,62,1,0,0,260612,4198720,0,260612,0,0,0,1,260612,5,113743,0,543040,0,2,0,0,232161,3,0,2,0,260612,0,0,7,0,61,97,70,6,1,272952,0,260612,2,1,0,316,0,-1,526656,58
113746,0,255,10500,255,255,255,1971,255,255,255,0,1,1,1,1,255,255,255,255,Técnico Universitario,1,0,-1,1,0,253328,0,1,-1,50,0,2,3,4,0,2,0,0,16467,0,0,784,40,110981,0,1,65,15,65,65,66,2,-78,3,63,0,-1,63,0,1,0,253328,262160,0,70197,0,0,0,5,279770,3,113746,0,4194320,0,2,0,0,279770,0,0,4,0,253328,0,0,1,0,65,74,60,4,-5,253356,0,253328,7,1,0,316,0,-1,524304,66
113892,1,255,2500,250,250,250,1907,250,255,250,1,1,59,1,1,250,250,250,250,Degerfors IF,1,0,-1,1,0,226633,0,1,-1,50,0,2,1,4,0,1,0,0,7500,20,1,834,60,433,0,1,63,3,62,63,62,2,14,1,63,1,-1,63,1,0,0,243111,270352,0,226633,0,0,1,2,243111,6,113892,0,4231184,0,2,0,0,222145,2,0,3,0,243111,0,0,7,0,62,97,50,6,1,243111,0,226633,2,1,0,316,0,-1,526352,62
113926,1,255,2430,255,50,255,1940,1,1,1,1,1,53,1,1,1,1,255,50,Salford City,1,0,-1,1,0,192319,0,9,-1,60,0,1,3,4,0,1,0,0,5106,4,0,753,60,1931,0,2,63,1,62,63,63,2,-2,3,62,0,-1,62,0,0,0,192319,263184,2,192319,0,0,0,2,192319,1,113926,0,4195344,0,2,0,0,203215,1,0,3,0,192319,0,0,3,0,62,55,70,2,0,200744,0,192319,2,1,0,316,0,-1,532496,63
113973,129,0,30000,255,248,255,1911,248,7,248,253,1,45,93,1,248,248,255,248,Brescia,168,0,-1,1,0,175789,0,7,-1,50,0,2,0,4,0,4,0,0,16743,3,1,71,50,115845,0,1,68,3,67,67,67,2,10,0,67,2,-1,67,1,0,0,202489,262144,0,202489,0,0,0,2,202489,6,113973,0,4227072,0,2,0,0,202489,0,0,4,0,175789,0,0,8,0,67,92,50,5,1,220915,0,175789,2,1,0,316,0,-1,524288,67
113974,253,253,76000,12,30,12,1906,30,182,30,253,1,44,40,1,30,30,12,30,Spezia,60,0,-1,2,0,252290,0,8,-1,60,0,2,1,4,0,3,0,0,11676,0,1,260,50,110556,0,1,69,3,70,71,66,2,9,1,70,1,-1,68,1,0,0,252290,132096,0,252290,0,0,0,2,252290,4,113974,0,164864,0,2,0,0,237040,1,0,4,0,252290,0,0,4,0,68,92,60,7,1,252290,0,252290,2,1,0,316,0,-1,270336,68
113984,1,1,0,254,30,254,1873,30,12,30,94,2,55,12,2,30,30,254,30,Scotland Women,104,0,-1,1,0,245882,0,10,-1,40,0,2,3,4,0,0,0,0,52500,0,1,186,60,113002,0,1,73,1,75,73,76,2,-4,3,74,0,-1,74,0,0,0,245882,270400,0,245882,0,0,0,4,245882,0,113984,0,4214848,0,2,0,0,245875,2,0,2,0,245882,0,0,3,0,75,190,70,0,1,265277,0,245882,2,2,0,366,0,-1,526400,76
113996,200,125,0,250,30,250,1993,30,100,30,255,2,-34,175,2,30,30,250,30,Argentina Women,225,0,-1,3,0,246364,0,10,-1,60,0,1,1,4,0,0,0,0,72054,0,0,0,40,113002,0,1,71,1,73,71,73,2,-58,1,73,0,-1,73,1,1,0,246364,66560,0,269679,0,0,0,4,246359,0,113996,0,106496,0,2,0,0,246364,1,0,2,0,246359,0,0,1,0,73,190,60,0,-3,246359,0,246364,7,2,0,316,0,-1,135168,73
114004,255,255,3190,255,115,40,1939,40,1,255,255,1,50,1,1,255,255,115,255,Stal Mielec,255,0,-1,1,0,188062,0,1,-1,40,0,2,2,4,0,2,0,0,7000,22,1,819,60,111083,0,1,65,1,65,65,68,2,21,2,64,1,-1,63,0,0,0,188062,263168,0,251089,0,0,0,2,251089,3,114004,0,4218880,0,2,0,1,188062,1,0,4,0,251089,2,0,5,0,64,59,70,10,1,251089,0,188062,2,1,0,316,0,-1,528384,66
114019,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,Look Book Character Team,0,0,-1,1,0,1,4,5,-1,50,0,0,0,4,0,5,0,0,0,0,0,0,50,1318,0,0,29,0,41,29,64,2,0,0,13,0,-1,13,0,0,0,279979,0,0,279979,0,0,0,2,279979,5,114019,0,0,0,2,2,0,279979,0,1,5,0,1,0,0,0,0,41,6,50,5,0,279972,0,279979,2,5,0,316,0,-1,0,64
114023,1,1,6000,50,1,50,2017,1,4,1,1,1,-37,122,1,1,1,220,1,Western United FC,57,0,-1,1,0,238360,0,5,-1,50,0,2,3,4,0,1,0,0,30050,0,1,311,50,112224,0,2,64,1,64,64,60,2,144,3,66,2,-1,66,1,0,0,253663,132096,2,253663,0,0,0,4,238360,1,114023,0,303104,0,2,0,0,202678,1,0,3,0,238360,1,0,3,0,64,73,60,8,10,253663,0,238360,2,2,0,316,0,-1,4198400,60
114147,1,255,2700,255,255,255,2015,255,1,255,1,1,45,1,1,255,255,255,255,FC Hermannstadt,1,0,-1,1,0,235269,0,4,-1,50,0,2,1,4,0,3,0,0,14000,0,0,715,60,113378,0,1,64,1,65,64,67,2,24,1,65,0,-1,65,1,0,0,235318,270480,0,235269,0,0,0,3,235269,3,114147,0,4214928,0,2,0,0,232295,2,0,4,0,235318,0,0,5,0,65,180,60,8,2,262728,0,235269,2,2,0,316,0,-1,526480,67
114161,12,12,200000,64,110,0,2019,110,12,110,12,1,30,12,1,110,110,177,110,Austin FC,12,0,-1,1,0,221125,0,4,-1,80,0,2,0,4,0,3,0,0,20500,0,0,853,70,698,0,1,70,0,68,72,70,2,-97,0,64,0,-1,64,1,0,0,205895,263232,0,221125,0,0,0,3,221125,3,114161,0,4218944,0,2,0,0,205895,1,0,4,0,221125,0,0,6,0,68,41,80,6,-6,221125,0,221125,7,1,0,316,0,-1,528448,70
114162,232,236,210000,70,1,31,2017,1,236,1,58,1,36,232,1,1,1,22,1,Nashville SC,58,0,-1,2,0,210021,0,6,-1,40,0,2,1,4,0,5,0,2,30000,0,1,806,40,112885,2,1,68,15,68,68,75,2,-86,1,68,2,-1,68,1,0,0,210021,1056832,0,210021,0,0,0,1,210021,5,114162,0,1052736,0,2,0,0,212591,2,1,2,0,210021,0,0,6,0,69,41,40,5,-6,210021,0,210021,2,2,0,366,0,-1,1050688,76
114168,32,217,1600,250,95,250,2017,20,33,50,46,1,22,63,1,50,20,250,95,Jamshedpur FC,103,0,-1,1,0,197925,0,3,-1,50,0,2,1,4,0,2,0,0,24424,0,1,732,60,113146,0,1,56,3,57,56,62,2,86,1,56,1,-1,56,1,0,0,197925,270400,0,197925,0,0,0,5,197925,5,114168,0,4247616,0,2,0,0,248325,2,0,2,0,197925,0,0,1,0,57,133,60,5,6,200471,0,197925,9,1,0,316,0,-1,526400,62
114326,30,240,11000,193,255,52,1921,255,255,30,30,1,50,255,1,255,200,97,30,Raków Częstochowa,255,0,-1,2,0,254822,0,9,-1,80,0,1,3,4,0,4,0,0,5500,0,1,750,50,301,0,1,68,1,69,69,69,2,19,3,68,1,-1,69,1,0,0,254822,132224,0,254822,0,0,2,2,254822,3,114326,0,172160,0,2,0,0,239179,1,0,3,0,254822,1,0,5,0,69,59,60,5,1,254822,0,254822,2,3,0,316,0,-1,266368,69
114385,27,135,7200,12,255,12,1907,255,255,255,58,1,46,255,1,255,255,12,255,CFR Cluj,255,0,-1,1,0,250952,0,10,-1,50,0,2,3,4,0,5,0,0,22198,0,1,701,40,110751,0,1,68,3,67,68,68,2,23,3,66,1,-1,66,1,0,0,191058,4195584,0,191058,0,0,4,2,191058,6,114385,0,549120,0,2,0,0,191058,1,0,4,0,250952,8,0,5,0,67,180,50,2,2,266728,0,250952,2,4,0,316,0,-1,528640,68
114393,255,255,3000,173,255,1,1923,255,1,255,255,1,50,1,1,255,255,82,255,Puszcza Niepołomice,1,0,-1,1,0,226025,0,1,-1,40,0,2,2,4,0,2,0,0,15016,0,1,934,60,110747,0,1,62,1,62,62,62,2,19,2,61,1,-1,62,1,0,0,226025,4194368,0,226025,0,0,0,1,226025,3,114393,0,540736,0,2,0,1,275950,0,1,3,0,226025,0,0,5,0,62,59,60,4,1,276727,0,226025,2,1,0,316,0,-1,524352,62
114510,1,1,5500,255,215,255,1920,215,234,215,1,1,38,16,1,215,215,255,215,Casa Pia,25,0,-1,1,0,246316,0,1,-1,50,0,2,3,4,0,1,0,0,7000,0,1,281,50,10020,0,1,68,1,70,68,70,2,-9,3,69,1,-1,69,1,0,0,246316,262400,0,269420,0,0,0,3,251025,1,114510,0,4194560,0,2,0,0,157970,0,0,2,0,246316,0,0,4,0,69,81,80,7,0,261636,0,246316,2,1,0,316,0,-1,524544,72
114511,8,227,3000,52,249,43,2007,248,250,249,50,1,-12,250,1,249,248,115,249,Sport Huancayo,250,0,-1,1,0,253581,0,3,-1,50,0,2,2,4,0,3,0,0,17000,0,0,793,50,111010,0,1,68,3,67,68,66,2,-75,2,66,1,-1,66,0,1,0,253581,4198784,0,253581,0,0,1,7,253581,5,114511,0,543104,0,2,0,0,253581,3,1,3,0,253581,0,0,1,0,67,74,50,1,-5,253581,0,253581,7,2,0,316,0,-1,526720,66
114554,17,27,2500,21,255,252,1942,255,250,255,129,1,42,20,1,255,255,208,255,FC Andorra,15,0,-1,1,0,269224,0,1,-1,40,0,2,0,4,0,1,0,0,3306,0,2,912,60,110062,0,1,66,1,67,67,67,2,1,0,66,2,-1,66,2,0,0,269224,262144,0,269224,0,0,0,1,269224,6,114554,0,4210688,0,2,0,0,230134,0,1,2,0,230134,0,0,4,0,67,31,50,5,1,255398,0,269224,2,1,0,316,0,-1,524288,68
114577,250,250,10650,13,249,250,1933,248,250,249,250,1,-16,250,1,249,248,27,249,Always Ready,250,0,-1,1,0,259797,0,4,-1,50,0,2,2,4,0,3,0,0,25000,0,0,804,50,110969,0,1,63,3,65,63,65,2,-68,2,65,1,-1,65,1,1,0,259797,139328,0,274259,0,0,0,5,259797,2,114577,0,299072,0,2,0,0,268070,2,0,4,0,259797,3,0,1,0,65,74,50,6,-4,266220,0,259797,7,2,0,316,0,-1,4196416,65
114580,56,11,13000,32,249,245,1989,248,255,249,147,1,0,255,1,249,248,207,249,Delfín SC,255,0,-1,1,0,273539,0,5,-1,50,0,2,2,0,0,2,0,0,17834,0,0,782,60,110986,0,1,66,12,66,66,66,2,80,2,65,0,-1,65,0,1,0,265665,131392,0,273539,0,0,0,2,273539,5,114580,0,262464,0,2,0,1,266214,0,1,3,0,273539,1,0,1,0,66,74,60,4,-5,265667,0,273539,7,2,0,316,0,-1,4194624,66
114581,8,9,13500,253,249,38,1963,248,255,249,192,1,0,255,1,249,248,209,249,Universidad Católica del Ecuador,255,0,-1,1,0,228571,0,6,-1,50,0,2,2,0,0,3,0,0,35258,0,0,781,70,110986,0,1,69,3,68,69,70,2,-78,2,66,1,-1,66,1,1,0,228571,263296,0,167663,0,0,0,4,167663,4,114581,0,4219008,0,2,0,1,167663,1,0,3,0,254210,0,0,1,0,68,74,60,6,-5,231867,0,228571,7,1,0,316,0,-1,528512,70
114604,1,1,8571,255,1,255,2020,1,1,1,1,1,-34,1,1,1,1,255,1,Macarthur FC,1,0,-1,1,0,231063,0,1,-1,40,0,2,1,4,0,1,0,0,20000,0,1,472,40,111400,0,2,65,1,64,65,66,2,150,1,62,0,-1,62,1,0,0,231063,4195408,0,231063,0,0,1,3,231063,1,114604,0,565328,0,2,0,0,190581,1,0,3,0,231063,0,0,3,0,64,73,60,6,10,203280,0,231063,2,1,0,316,0,-1,528464,66
114628,20,151,5800,255,1,255,2013,1,1,38,38,1,23,1,1,1,151,255,20,Meizhou Hakka,1,0,-1,1,0,221888,4,4,-1,40,0,2,2,4,0,2,0,0,27000,0,0,895,60,116361,0,1,62,1,62,63,62,2,115,2,61,0,-1,61,1,0,0,221888,262144,0,221888,0,0,0,1,221888,5,114628,0,4210688,0,2,0,0,233449,0,0,3,0,221888,0,0,2,0,62,156,50,6,8,221888,0,221888,4,1,0,316,0,-1,524288,65
114640,133,26,190000,1,1,1,2021,1,255,1,200,1,35,255,1,1,1,1,1,Charlotte FC,255,0,-1,1,0,189280,0,2,-1,50,0,2,3,4,1,2,0,0,38000,0,1,817,50,112885,0,1,69,0,68,69,61,2,-80,3,67,2,-1,66,1,0,0,189280,262208,0,263377,0,0,0,1,263377,2,114640,0,4194368,0,2,0,0,189280,0,0,2,0,189280,0,0,6,0,67,41,50,2,-6,274685,0,189280,2,1,0,316,0,-1,524352,61
114815,174,0,0,250,255,250,2020,255,0,255,239,1,0,174,1,255,255,250,255,Soccer Aid,239,0,-1,3,0,1397,0,5,-1,80,0,0,0,4,0,5,0,0,0,0,0,0,50,111596,0,0,91,3,90,91,90,2,0,0,89,0,-1,89,0,0,0,1397,66176,0,1397,0,0,0,2,1397,5,114815,0,98944,0,2,0,0,237067,0,1,7,0,1397,0,0,0,0,90,66,60,5,0,237067,0,1397,2,5,0,316,0,-1,132224,90
114912,30,200,660000,255,74,255,1927,53,128,117,30,2,41,0,2,117,53,255,74,Roma,0,0,-1,1,0,211110,0,8,-1,40,0,1,0,4,0,8,0,0,70634,0,1,408,60,115841,0,1,80,1,80,79,83,2,12,0,80,1,-1,79,1,0,0,207439,4195392,1,211110,0,0,9,2,207439,6,114912,0,565312,0,2,0,0,228251,1,1,4,0,211110,3,0,4,1,80,72,60,4,1,192505,0,211110,2,7,0,366,0,-1,528448,83
115201,1,255,8000,255,128,255,1895,128,0,128,1,1,45,0,1,128,128,255,128,FC Stade-Lausanne Ouchy,0,0,-1,1,0,275732,0,2,-1,60,0,2,1,4,0,3,0,0,15786,1,0,588,60,1862,0,0,65,12,64,65,65,2,5,1,63,0,-1,63,1,0,0,275732,131216,0,263194,0,0,0,3,263194,4,115201,0,295056,0,2,0,0,275713,0,0,3,0,275732,0,0,8,0,64,151,60,9,1,257692,0,275732,2,1,0,316,0,-1,4194448,65
115202,118,229,1400,245,255,245,2020,255,20,255,45,1,28,20,1,255,255,245,255,Punjab FC,20,0,-1,1,0,204133,0,2,-1,50,0,2,2,4,0,2,0,0,60254,0,1,925,50,113146,0,0,55,1,57,55,60,2,77,2,55,0,-1,55,0,0,0,204133,262144,0,204133,0,0,0,3,204133,5,115202,0,4194304,0,2,0,0,276752,0,1,3,0,204133,0,0,0,0,57,133,50,3,6,276752,0,204133,9,1,0,316,0,-1,524288,60
115486,165,255,0,255,255,0,2020,255,0,255,0,1,0,0,1,255,255,0,255,Create Club Team,0,0,-1,1,0,1,4,1,-1,50,0,1,2,4,0,5,0,0,5000,0,0,0,50,631,0,0,0,0,0,0,0,2,0,2,0,0,-1,0,0,0,0,1,4198400,0,1,0,0,0,2,1,5,115486,0,526336,0,2,2,0,1,3,1,2,0,1,0,0,0,0,0,66,60,5,0,1,0,1,2,1,0,316,0,-1,526336,0
115491,126,9,5600,255,255,255,1999,255,10,255,39,1,-21,127,1,255,255,255,255,Real Tomayapo,40,0,-1,1,0,71248,0,1,-1,50,0,2,3,4,0,1,0,0,22000,0,0,942,50,112667,0,1,62,15,63,62,65,2,-64,3,62,0,-1,62,0,1,0,71248,262144,0,231154,0,0,0,3,231154,1,115491,0,4194304,0,2,0,0,253597,0,0,2,0,71248,0,0,1,0,63,74,50,6,-4,71248,0,71248,7,1,0,316,0,-1,524288,65
115530,138,1,4750,9,255,0,2001,255,255,255,42,1,-15,219,1,255,255,81,255,Cuiabá,1,0,-1,1,0,230411,0,1,-1,40,0,1,3,4,0,2,0,0,42968,0,0,855,40,1318,0,0,69,3,70,69,71,2,-56,3,71,0,-1,71,0,0,0,230411,263488,0,230369,0,0,0,2,230369,3,115530,0,4235584,0,2,0,0,230411,1,1,2,0,230411,0,0,1,0,70,74,60,4,-3,230445,0,230411,7,1,0,316,0,-1,528704,71
115536,250,250,5000,118,250,0,2002,250,0,250,250,1,-32,0,1,250,250,45,250,Cerro Largo,150,0,-1,1,0,273541,0,2,-1,50,0,1,2,4,0,2,0,0,15000,0,0,796,50,111326,0,1,65,12,66,65,67,2,-54,2,67,1,-1,67,0,0,0,273541,263248,0,273541,0,0,0,3,273541,3,115536,0,4218960,0,2,0,1,259683,1,0,2,0,273541,0,0,1,0,66,74,60,4,-3,211435,0,273541,7,1,0,316,0,-1,528464,67
115682,10,210,0,2,215,0,1914,215,20,215,15,2,38,130,2,215,215,100,215,Portugal Women,0,0,-1,1,0,261837,0,10,-1,60,0,2,3,4,0,0,0,0,32830,0,1,281,50,113012,0,1,77,1,75,77,75,2,-9,3,74,1,-1,74,1,0,0,261837,263232,0,261830,0,0,0,4,261830,0,115682,0,4235328,0,2,0,0,261830,1,0,3,0,261837,0,0,4,0,75,66,60,0,0,261829,0,261837,2,1,0,366,0,-1,528448,75
115716,79,43,3500,250,120,250,1991,120,30,120,147,1,44,30,1,120,120,250,120,FC U Craiova 1948,30,0,-1,1,0,262355,0,6,-1,50,0,2,3,4,0,4,0,0,30944,37,1,718,50,308,0,1,66,1,65,66,65,2,23,3,64,1,-1,64,1,0,0,225376,263232,0,236633,0,0,1,2,236633,5,115716,0,4228160,0,2,0,0,225376,1,0,5,0,262355,0,0,5,0,65,180,60,4,2,262355,0,262355,2,2,0,316,0,-1,532544,65
115841,69,50,320000,255,69,255,1900,50,102,171,171,2,41,178,2,171,50,255,69,Lazio,255,0,-1,3,0,198706,0,7,-1,60,0,1,0,4,0,7,0,0,70634,0,1,408,60,114912,0,1,80,1,80,80,80,2,12,0,78,1,-1,79,1,0,0,198706,66704,0,198706,0,0,7,4,198706,5,115841,0,99472,0,2,0,0,192387,1,0,2,0,198706,2,0,4,0,80,72,70,5,1,192387,0,198706,2,6,0,366,0,-1,139408,80
115845,12,12,350000,180,12,30,1907,12,250,12,12,2,45,250,2,12,12,100,12,Atalanta,250,0,-1,3,0,240679,0,7,-1,70,0,2,1,4,0,6,0,0,24276,0,1,45,40,47,0,1,79,1,79,79,79,2,9,1,78,1,-1,78,1,0,0,240679,2098304,1,240679,0,0,1,2,240679,10,115845,0,2154624,0,2,0,0,208461,1,1,4,0,240679,0,0,4,0,79,72,60,5,1,240679,0,240679,2,6,0,366,0,-1,2101376,80
115995,0,255,1000,255,255,255,1900,255,1,0,0,2,48,1,2,255,255,255,0,Bayern München,1,0,-1,3,0,248822,0,2,-1,50,0,2,3,4,0,4,0,0,2500,1,1,333,50,115998,0,1,82,1,82,83,82,2,11,3,82,1,-1,82,0,0,0,243404,65536,0,247788,0,0,1,1,247788,5,115995,0,81920,0,2,0,0,264886,0,0,3,0,248822,4,0,0,0,82,82,50,1,1,248822,0,248822,2,3,0,366,0,-1,131072,82
115996,1,255,1000,1,0,1,1904,0,255,0,1,2,51,255,2,0,255,1,0,Bayer 04 Leverkusen,255,0,-1,1,1,265035,0,2,-1,50,0,2,1,4,0,4,0,0,30210,0,1,277,50,116003,0,1,72,1,73,69,76,2,7,1,73,1,-1,74,0,0,0,264924,262144,0,265035,0,0,0,3,265035,5,115996,0,4243456,0,2,0,0,265035,0,0,2,0,265035,0,0,0,0,75,82,50,1,1,265035,0,265035,2,3,0,366,0,-1,524288,75
115997,1,1,1000,255,1,255,1899,1,227,1,1,2,50,6,2,1,1,255,1,Eintracht Frankfurt,19,0,-1,1,0,264955,0,2,-1,50,0,2,3,4,0,4,0,0,51500,0,1,167,50,115998,0,1,79,1,79,80,80,2,8,3,78,1,-1,78,1,0,0,264933,262144,0,264955,4,0,9,3,264933,5,115997,0,4243456,0,2,0,0,238470,0,0,2,0,264933,7,0,4,0,78,82,50,1,1,261773,0,264955,2,3,0,366,0,-1,524288,80
115998,180,100,1000,255,210,255,1945,210,90,210,45,3,52,225,3,210,210,255,210,VfL Wolfsburg,2,0,-1,3,0,227337,0,2,-1,60,0,2,0,4,0,4,0,0,5200,0,1,530,60,115997,0,1,82,1,83,82,84,2,10,0,82,1,-1,80,1,0,0,227337,65664,3,227337,2,0,9,2,227337,5,115998,0,114816,0,2,0,0,226302,0,0,4,0,227337,7,0,4,0,82,82,70,1,1,241846,0,227337,2,3,0,366,0,-1,131200,85
115999,0,0,1000,255,255,255,1899,255,1,255,255,2,49,48,2,255,0,255,0,TSG 1899 Hoffenheim,91,0,-1,2,0,262092,0,2,-1,50,0,2,1,4,0,4,0,0,30150,0,1,450,50,115997,0,1,77,1,76,77,78,2,8,1,74,1,-1,76,0,0,0,264991,131072,0,262092,0,0,0,2,262092,5,115999,0,180224,0,2,0,0,262090,0,0,3,0,262092,0,0,0,0,77,82,60,1,1,264991,0,262092,2,3,0,366,0,-1,262144,78
116001,0,127,1000,255,255,255,1968,255,0,255,255,2,51,0,2,255,127,255,0,SGS Essen,0,0,-1,1,1,272338,0,2,-1,50,0,2,1,4,0,4,0,0,20650,0,1,656,50,131106,0,1,72,1,71,71,75,2,7,1,69,1,-1,72,0,0,0,265047,262144,0,272338,0,0,0,2,272338,5,116001,0,4243456,0,2,0,0,265039,0,0,3,0,272338,0,0,0,0,73,82,50,1,1,265042,0,272338,2,3,0,316,0,-1,524288,75
116002,0,255,1000,1,255,1,1904,255,255,0,0,2,48,255,2,255,255,1,0,SC Freiburg,255,0,-1,2,0,239343,0,2,-1,50,0,1,1,4,0,4,0,0,34700,1,1,168,50,115999,0,1,76,1,76,76,75,2,7,1,76,1,-1,76,0,0,0,239343,131072,0,239343,0,0,0,2,239343,5,116002,0,147456,0,2,0,0,239343,0,0,3,0,239343,0,0,0,0,76,82,50,1,1,239343,0,239343,2,3,0,366,0,-1,262144,75
116003,1,255,1000,255,255,255,1948,255,1,51,1,2,50,1,2,255,255,255,51,1. FC Köln,1,0,-1,1,1,271788,0,2,-1,50,0,1,0,4,0,4,0,0,50000,1,1,249,50,115996,0,1,73,1,72,72,77,2,6,0,73,1,-1,74,0,0,0,271788,262144,0,271952,0,0,0,2,271952,5,116003,0,4243456,0,2,0,0,265007,0,0,3,0,271788,0,0,0,0,73,82,50,1,1,271788,0,271788,2,3,0,316,0,-1,524288,75
116004,129,1,1000,255,255,255,1899,255,1,255,73,2,53,81,2,255,255,255,255,Werder Bremen,52,0,-1,1,1,265121,0,2,-1,50,0,2,0,4,0,4,0,0,42100,25,1,70,50,116001,0,1,72,1,73,72,71,2,8,0,74,1,-1,73,0,0,0,265121,262144,0,265121,0,0,0,2,265119,5,116004,0,4243456,0,2,0,0,265116,0,0,3,0,265119,0,0,0,0,72,82,50,1,1,265116,0,265121,2,3,0,316,0,-1,524288,71
