assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
115998,180,100,1000,255,210,255,1945,210,90,210,45,3,52,225,3,210,210,255,210,VfL Wolfsburg,2,0,-1,3,0,233838,0,2,-1,60,0,2,0,4,0,4,0,0,5200,0,1,530,60,115997,0,1,83,1,83,83,87,2,10,0,83,1,-1,82,1,0,0,233838,65664,3,233838,2,0,9,2,227337,5,115998,0,114816,0,2,0,0,226302,0,0,4,0,227337,7,0,4,0,83,82,70,1,1,241846,0,233838,2,3,0,366,0,-1,131200,89
115999,0,0,1000,255,255,255,1899,255,1,255,255,2,49,48,2,255,0,255,0,TSG 1899 Hoffenheim,91,0,-1,2,0,265001,0,2,-1,50,0,2,1,4,0,4,0,0,30150,0,1,450,50,115997,0,1,77,1,77,77,78,2,8,1,78,1,-1,78,0,0,0,264991,131072,0,265001,0,0,0,2,227300,5,115999,0,180224,0,2,0,0,265001,0,0,3,0,227300,0,0,0,0,77,82,60,1,1,265001,0,265001,2,3,0,366,0,-1,262144,78
116001,0,127,1000,255,255,255,1968,255,0,255,255,2,51,0,2,255,127,255,0,SGS Essen,0,0,-1,1,1,265085,0,2,-1,50,0,2,0,4,0,4,0,0,20650,0,1,656,50,131106,0,1,73,1,74,74,73,2,7,0,74,1,-1,72,0,0,0,265047,262144,0,265085,0,0,0,2,265085,5,116001,0,4227072,0,2,0,0,265039,0,0,3,0,265085,0,0,0,0,73,82,50,1,1,265042,0,265085,2,3,0,316,0,-1,524288,74
116002,0,255,1000,1,255,1,1904,255,255,0,0,2,48,255,2,255,255,1,0,SC Freiburg,255,0,-1,2,0,239343,0,2,-1,50,0,1,1,4,0,4,0,0,34700,1,1,168,50,115999,0,1,80,1,76,80,77,2,7,1,75,1,-1,76,0,0,0,239343,131072,0,239343,0,0,0,2,239343,5,116002,0,147456,0,2,0,0,239343,0,0,3,0,239343,0,0,0,0,77,82,50,1,1,239343,0,239343,2,3,0,366,0,-1,262144,77
116003,1,255,1000,255,255,255,1948,255,1,51,1,2,50,1,2,255,255,255,51,1. FC Köln,1,0,-1,1,1,265025,0,2,-1,50,0,1,0,4,0,4,0,0,50000,1,1,249,50,115996,0,1,73,1,72,73,75,2,6,0,71,1,-1,72,0,0,0,264985,262144,0,271788,0,0,0,2,271788,5,116003,0,4210688,0,2,0,0,265093,0,0,3,0,265025,0,0,0,0,73,82,50,1,1,265025,0,265025,2,3,0,316,0,-1,524288,75
116004,129,1,1000,255,255,255,1899,255,1,255,73,2,53,81,2,255,255,255,255,Werder Bremen,52,0,-1,1,1,265121,0,2,-1,50,0,2,1,4,0,4,0,0,42100,25,1,70,50,116001,0,1,73,1,74,74,72,2,8,1,75,1,-1,73,0,0,0,265121,262144,0,265121,0,0,0,2,265119,5,116004,0,4210688,0,2,0,0,265116,0,0,3,0,265119,0,0,0,0,72,82,50,1,1,265116,0,265121,2,3,0,316,0,-1,524288,73
116007,19,242,7500,255,255,255,1962,255,244,255,19,1,-25,19,1,255,255,255,255,General Caballero (JLM),19,0,-1,1,0,254958,0,2,-1,50,0,2,1,4,0,1,0,0,3000,0,0,873,50,111008,0,1,64,1,64,64,63,2,-55,1,63,1,-1,63,0,1,0,254958,262208,0,254958,0,0,0,4,254958,2,116007,0,4210752,0,2,0,0,265472,0,0,2,0,254958,0,0,1,0,64,66,50,4,-4,253263,0,254958,7,1,0,316,0,-1,524352,63
116009,26,218,1000,255,1,255,1886,1,211,1,53,3,51,197,3,1,1,255,1,Arsenal,75,0,-1,3,0,227119,0,2,-1,60,0,2,0,4,0,4,0,0,4500,0,1,285,60,116010,0,1,82,1,83,83,84,2,0,0,80,0,-1,81,0,0,0,227119,65664,0,227119,1,0,14,2,227119,5,116009,0,114816,0,2,0,0,245872,0,1,3,0,239761,15,0,3,0,83,192,80,1,0,239761,0,227119,2,3,0,366,0,-1,131200,85
116010,20,0,1000,255,85,255,1905,48,28,200,137,3,51,75,3,200,48,255,85,Chelsea,160,0,-1,3,0,227323,0,2,-1,60,0,1,0,4,0,4,0,0,4850,0,1,285,60,116009,0,1,82,1,84,82,87,2,0,0,84,0,-1,83,0,0,0,227383,65664,0,245882,0,0,5,2,265249,5,116010,0,114816,0,2,0,0,238257,0,1,4,0,245882,7,0,3,0,83,192,80,1,0,227323,0,227323,2,3,0,366,0,-1,131200,87
116011,255,255,1000,75,37,15,1882,29,153,110,255,2,51,177,2,110,29,32,37,Tottenham Hotspur,211,0,-1,1,0,265262,0,2,-1,50,0,1,1,4,0,4,0,0,6500,0,1,285,60,116009,0,1,75,1,76,75,78,2,0,1,77,0,-1,78,0,0,0,265262,262208,0,267293,0,0,0,2,265262,5,116011,0,4194368,0,2,0,0,256489,0,0,2,0,265252,0,0,3,0,77,192,50,1,0,265262,0,265262,2,3,0,366,0,-1,524352,78
116012,1,199,1000,255,1,255,1878,1,30,1,1,2,53,30,2,1,1,255,1,Manchester United,30,0,-1,3,0,265273,0,2,-1,60,0,2,0,4,0,4,0,0,12000,0,1,300,60,116017,0,1,81,1,81,81,81,2,-2,0,79,0,-1,77,0,0,0,247797,65664,0,265273,0,0,0,1,265273,5,116012,0,114816,0,2,0,0,265273,0,0,2,0,265273,0,0,3,0,80,192,70,1,0,265273,0,265273,2,3,0,366,0,-1,131200,81
116013,57,0,1000,255,99,255,1901,72,240,168,166,2,51,171,2,168,72,255,99,Brighton & Hove Albion,0,0,-1,1,0,247477,0,2,-1,40,0,1,3,4,0,4,0,0,6134,5,1,74,50,116014,0,1,75,1,76,77,75,2,0,3,77,0,-1,74,0,0,0,265336,262208,0,265336,0,0,0,2,247477,5,116013,0,4194368,0,2,0,0,247477,0,0,2,0,247477,0,0,3,0,75,192,40,1,0,247477,0,247477,2,3,0,366,0,-1,524352,76
116014,37,123,1000,231,38,27,1895,16,100,32,57,2,51,30,2,32,16,177,38,West Ham United,60,1,-1,1,0,227348,0,2,-1,50,0,1,3,4,0,4,0,0,6078,0,1,285,50,116011,0,1,74,1,74,73,75,2,0,3,73,0,-1,75,0,0,0,265297,262208,0,245889,0,0,0,1,245889,5,116014,0,4227136,0,2,0,0,241549,0,0,2,0,227348,0,0,3,0,75,192,50,1,0,227348,0,227348,2,3,0,366,0,-1,524352,74
116015,0,102,1000,229,184,148,1874,139,124,51,51,2,52,47,2,226,102,190,0,Aston Villa,78,0,-1,1,0,265332,0,2,-1,50,0,1,3,4,0,4,0,0,11300,0,1,54,50,116020,0,1,78,1,78,78,80,2,-1,3,78,0,-1,76,0,0,0,227353,262144,0,227353,0,0,0,2,227353,5,116015,0,4243456,0,2,0,0,245875,0,0,2,0,227353,0,0,3,0,77,192,50,1,0,235657,0,227353,2,3,0,366,0,-1,524288,80
116016,54,0,1000,255,54,255,1878,0,45,156,156,2,53,99,2,156,0,255,54,Everton,201,0,-1,1,0,265335,0,2,-1,60,0,1,1,4,0,4,0,0,2000,14,1,282,60,116343,0,1,73,1,73,72,76,2,-2,1,73,0,-1,73,0,0,0,246968,262272,0,265335,0,0,1,1,265335,5,116016,0,4243584,0,2,0,0,265334,0,0,2,0,246968,1,0,3,0,74,192,60,1,0,263966,0,265335,2,3,0,366,0,-1,524416,76
116017,173,108,1000,255,177,255,1880,133,0,222,233,2,53,40,2,222,133,255,177,Manchester City,94,0,-1,2,0,257001,0,2,-1,60,0,1,0,4,1,4,0,0,7000,0,1,300,50,116012,0,1,81,1,79,80,83,2,-2,0,78,0,-1,79,0,0,0,227254,131088,0,227254,0,0,3,1,257001,5,116017,0,180240,0,2,0,0,226358,0,0,3,0,227254,1,0,3,0,80,192,60,1,0,246219,0,227254,2,3,0,366,0,-1,262160,82
116020,51,0,1000,255,77,255,1884,37,57,173,160,2,52,101,2,173,37,255,77,Leicester City,189,0,-1,1,0,261785,0,2,-1,50,0,1,2,4,0,4,0,0,32261,0,1,272,50,116015,0,1,70,1,72,71,75,2,-1,2,73,0,-1,74,0,0,0,258704,4194368,0,258704,0,0,0,1,264832,5,116020,0,524352,0,2,0,0,265281,0,0,2,0,261785,0,0,3,0,73,192,40,1,0,265281,0,261785,2,3,0,316,0,-1,524352,75
116021,255,255,1000,65,175,221,2009,175,218,175,255,1,51,218,1,175,175,7,175,RB Leipzig,218,0,-1,1,0,264920,0,2,-1,50,0,2,3,4,0,4,0,0,47069,1,1,273,50,131386,0,1,71,1,70,71,77,2,12,3,69,1,-1,71,1,0,0,264920,4194304,0,264920,0,0,0,2,264920,5,116021,0,524288,0,2,0,0,265385,0,0,2,0,264920,0,0,4,0,71,82,50,1,1,262089,0,264920,2,3,0,316,0,-1,524288,77
116033,0,217,1000,136,250,39,1950,250,210,250,34,3,45,180,3,250,250,66,250,Olympique Lyonnais,83,0,-1,3,0,231432,0,2,-1,80,0,2,0,4,0,4,0,0,1524,0,1,293,60,116034,0,1,83,1,85,84,87,2,4,0,86,1,-1,84,1,0,0,231432,65664,0,265674,8,0,10,2,265674,5,116033,0,114816,0,2,0,0,227316,0,0,4,0,231432,16,0,4,0,84,66,60,1,1,227331,0,231432,2,3,0,366,0,-1,131200,88
116034,62,1,1000,41,62,200,1970,1,255,116,116,2,48,255,2,116,1,42,62,Paris Saint-Germain,255,0,-1,2,0,233748,0,2,-1,80,0,1,0,4,0,4,0,0,2164,0,1,373,60,116033,0,1,79,1,82,81,83,2,2,0,80,1,-1,80,1,0,0,233748,131200,0,261733,0,0,3,2,233748,5,116034,0,163968,0,2,0,0,237197,0,0,5,0,233748,1,0,4,0,81,66,60,1,1,246272,0,233748,2,3,0,366,0,-1,262272,84
116035,33,14,1000,17,30,232,1969,30,80,30,92,2,48,112,2,30,30,32,30,Paris FC,189,0,-1,3,0,241546,0,2,-1,60,0,2,0,4,0,4,0,0,18850,0,1,373,50,116034,0,1,80,1,79,81,78,2,2,0,76,1,-1,76,0,0,0,227326,65664,0,227326,0,0,1,2,227326,5,116035,0,98432,0,2,0,0,227326,0,0,4,0,227326,6,0,4,0,78,66,50,1,1,227326,0,241546,2,3,0,366,0,-1,131200,79
116036,43,230,1000,74,30,73,1970,30,1,30,64,2,48,1,2,30,30,69,30,FC Fleury 91,1,0,-1,1,0,241548,0,2,-1,40,0,2,2,4,0,4,0,0,2490,0,1,883,50,116035,2,1,77,15,76,77,77,2,2,2,75,1,-1,75,0,0,0,241548,262272,0,227351,0,0,0,5,241548,5,116036,0,4227200,0,2,0,0,241548,0,0,2,0,241548,0,0,4,0,76,66,60,1,1,227351,0,241548,2,3,0,366,0,-1,524416,78
116037,89,233,1000,124,30,2,1974,30,255,30,33,2,43,255,2,30,30,64,30,Montpellier HSC,255,0,-1,2,0,265843,0,2,-1,60,0,2,0,4,0,4,0,0,500,0,1,326,50,116038,0,1,77,1,76,76,79,2,3,0,76,1,-1,78,0,0,0,265843,131072,0,264866,0,0,3,2,265843,5,116037,0,163840,0,2,0,0,231347,0,0,4,0,265843,2,0,4,0,77,66,50,1,1,265843,0,265843,2,3,0,366,0,-1,262144,77
116038,30,33,1000,255,30,255,1881,30,0,30,72,1,44,0,1,30,30,255,30,Girondins de Bordeaux,0,0,-1,1,0,274077,0,2,-1,50,0,2,3,4,0,4,0,0,7000,9,1,63,50,116037,0,1,68,12,70,68,71,2,0,3,71,1,-1,71,0,0,0,274077,262144,0,265855,0,0,0,2,265855,5,116038,0,4194304,0,2,0,0,265855,0,1,3,0,274077,0,0,4,0,70,66,50,1,1,274077,0,274077,2,3,0,316,0,-1,524288,71
116039,21,215,1000,255,250,255,1998,250,111,250,52,2,47,9,2,250,250,255,250,Dijon FCO,18,0,-1,1,0,265878,0,2,-1,50,0,0,3,4,0,4,0,0,1500,9,1,136,50,116040,2,1,72,15,71,71,74,2,5,3,71,1,-1,73,0,0,0,265878,4194304,0,265878,0,0,0,1,265878,5,116039,0,524288,0,2,0,0,265875,0,0,3,0,265878,0,0,4,0,72,66,50,1,1,269829,0,265878,2,3,0,316,0,-1,524288,74
116040,83,222,1000,51,114,255,1931,22,255,50,90,2,49,255,2,50,22,40,114,Stade de Reims,255,0,-1,1,0,265901,0,2,-1,40,0,2,1,4,0,4,0,0,1000,0,1,399,50,116037,2,1,74,15,72,74,71,2,4,1,72,1,-1,72,0,0,0,265901,131072,0,265901,0,0,0,2,265901,5,116040,0,262144,0,2,0,0,265893,0,0,4,0,265901,5,0,0,0,72,66,50,1,1,265901,0,265901,2,3,0,316,0,-1,4194304,71
116042,28,237,1000,1,114,1,1912,22,255,50,36,2,48,255,2,50,22,1,114,En Avant Guingamp,255,0,-1,1,0,267661,0,2,-1,50,0,0,3,4,0,4,0,0,1960,8,1,201,50,116039,0,1,72,1,72,73,75,2,-3,3,71,1,-1,73,0,0,0,267661,262144,0,267661,0,0,0,2,267661,5,116042,0,4194304,0,2,0,0,267661,0,0,2,0,267661,1,0,4,0,73,66,50,1,1,267661,0,267661,2,3,0,316,0,-1,524288,76
116044,130,0,1000,250,255,250,1919,255,30,255,45,1,49,130,1,255,255,250,255,AS Saint-Étienne,76,0,-1,1,0,265968,0,2,-1,40,0,1,2,4,0,4,0,0,1250,0,1,414,50,116033,0,0,71,0,70,70,72,2,2,2,69,1,-1,70,0,0,0,265968,4194368,0,265968,0,0,1,3,265968,5,116044,0,524352,0,2,0,1,269210,0,0,3,0,265968,0,0,0,0,71,66,50,1,1,265986,0,265968,2,3,0,316,0,-1,524352,71
116280,255,255,1000,30,25,30,1897,25,248,25,255,2,45,151,2,25,25,30,25,Juventus,170,0,-1,3,0,266933,0,2,-1,50,0,2,3,4,0,4,0,0,41507,0,1,485,60,116326,0,1,80,1,81,80,84,2,7,3,80,1,-1,80,1,0,0,227074,65664,0,227096,0,0,2,2,266933,5,116280,0,98432,0,2,0,1,227098,0,0,3,0,227073,5,0,4,0,81,190,60,1,1,227073,0,227073,2,3,0,366,0,-1,131200,84
116295,117,38,9500,255,255,255,1936,255,38,255,192,1,25,117,1,255,255,255,255,Sportivo Ameliano,192,0,-1,1,0,256163,0,2,-1,40,0,2,3,4,0,2,0,0,800,0,0,771,40,111004,0,1,65,15,63,65,61,2,57,3,63,1,-1,63,0,1,0,256163,131328,0,256163,0,0,1,4,256163,4,116295,0,262400,0,2,0,0,254711,0,0,2,0,256163,0,0,1,0,63,66,60,7,-4,242952,0,256163,7,1,0,316,0,-1,4194560,61
116300,255,255,1000,147,211,1,2012,211,231,211,255,2,47,36,2,211,211,51,211,OL Reign,36,0,-1,1,0,226328,0,2,-1,60,0,2,3,4,0,4,0,0,37722,0,1,440,50,116302,2,1,79,15,78,79,75,2,-122,3,80,0,-1,80,1,0,0,226328,262480,0,226328,0,0,0,2,226328,5,116300,0,4211024,0,2,0,0,233246,0,0,3,0,226328,0,0,6,0,78,163,50,1,-8,226328,0,226328,2,3,0,366,0,-1,524624,75
116302,1,1,1000,31,1,151,2012,1,26,1,1,2,46,86,2,1,1,30,1,Portland Thorns FC,50,0,-1,3,0,226359,0,2,-1,60,1,1,3,0,0,4,0,0,25218,0,1,384,40,116300,2,1,80,15,80,80,83,2,123,3,79,1,-1,79,1,0,0,267217,65680,0,267217,0,0,1,2,267217,5,116302,0,114832,0,2,0,0,226359,0,0,2,0,226359,3,0,6,0,80,163,60,1,-8,264012,0,226359,2,3,1,366,0,-1,131216,83
116303,44,1,1000,255,255,255,2017,255,171,255,100,2,35,29,2,255,255,255,255,North Carolina Courage,55,0,-1,1,0,248343,0,2,-1,50,1,2,3,4,0,4,0,0,5000,0,1,891,60,116302,0,1,75,0,76,75,72,2,-77,3,76,0,-1,76,1,0,0,267235,262544,0,267234,0,0,1,3,267234,5,116303,0,4211088,0,2,0,0,267238,0,0,3,0,248343,2,0,6,0,76,163,70,1,-5,267234,0,248343,2,3,0,366,0,-1,524688,72
116304,24,16,1000,46,255,196,2012,255,255,255,34,2,38,255,2,255,255,20,255,Washington Spirit,255,0,-1,3,0,266091,0,2,-1,50,0,1,3,4,0,4,0,0,20000,0,1,522,50,116310,0,1,78,3,78,78,83,2,-77,3,76,0,-1,76,1,0,0,243261,65792,0,267264,0,0,0,2,243261,5,116304,0,82176,0,2,0,0,266816,0,0,3,0,266091,1,0,6,0,78,163,60,1,-5,243263,0,266091,2,3,0,366,0,-1,131328,83
116305,255,255,1000,25,255,17,2006,255,149,255,255,2,41,165,2,255,255,20,255,Chicago Red Stars,194,0,-1,1,0,273777,0,2,-1,50,0,2,3,4,0,4,0,0,28000,0,1,607,50,116310,0,1,76,3,77,76,74,2,-87,3,77,0,-1,77,1,0,0,244045,262464,0,273777,0,0,0,2,273777,5,116305,0,4211008,0,2,0,0,226335,0,0,2,0,273777,0,0,6,0,77,163,50,1,-6,267278,0,273777,2,3,0,366,0,-1,524608,74
116306,102,249,1000,255,255,255,2013,255,1,255,58,2,30,1,2,255,255,255,255,Houston Dash,1,0,-1,1,0,228724,0,2,-1,50,0,1,2,4,0,4,0,0,22000,16,1,220,50,116307,0,1,75,1,78,75,77,2,-95,2,78,0,-1,78,1,0,0,267350,262416,0,267350,0,0,1,1,267350,5,116306,0,4194576,0,2,0,0,227405,0,0,2,0,228724,0,0,6,0,78,163,30,1,-6,267237,0,228724,2,3,0,366,0,-1,524560,77
116307,51,99,1000,1,255,1,2015,255,255,255,148,2,28,255,2,255,255,1,255,Orlando Pride,255,0,-1,1,0,226890,0,2,-1,50,0,2,0,4,0,4,0,0,25500,5,1,360,50,116306,0,1,75,3,75,75,75,2,-81,0,75,0,-1,75,1,0,0,243262,4194640,0,226348,0,0,0,4,226348,5,116307,0,541008,0,2,0,0,226890,0,0,3,0,226890,0,0,6,0,75,163,50,1,-5,226890,0,226890,2,3,0,366,0,-1,524624,75
116308,180,201,1000,45,255,16,2019,255,255,255,246,2,38,255,2,255,255,1,255,Racing Louisville FC,255,0,-1,1,0,267318,0,2,-1,50,0,2,2,4,0,4,0,0,11700,0,1,890,50,116309,0,1,76,0,76,76,76,2,-85,2,78,0,-1,78,1,0,0,267240,262416,0,267240,0,0,0,2,267240,5,116308,0,4210960,0,2,0,0,266401,0,0,2,0,267318,0,0,6,0,76,163,50,1,-5,267318,0,267318,2,3,0,366,0,-1,524560,76
116309,231,152,1000,255,255,255,2020,255,1,255,228,2,39,1,2,255,255,255,255,Kansas City Current,1,0,-1,1,0,273480,0,2,-1,40,0,1,1,0,0,4,0,0,18467,0,1,240,40,116308,0,1,79,1,79,79,74,2,-95,1,75,0,-1,75,0,0,0,226893,262208,0,267339,0,0,0,2,267339,5,116309,0,4210752,0,2,0,0,267334,0,0,3,0,226893,0,0,6,0,79,163,60,1,-6,226893,0,226893,2,3,0,366,0,-1,524352,74
116310,240,168,1000,1,1,1,2007,1,255,1,246,2,40,255,2,1,1,1,1,NJ / NY Gotham FC,255,0,-1,1,0,226351,0,2,-1,50,0,1,0,4,0,4,0,0,25000,1,1,340,50,116305,0,1,77,1,78,77,79,2,-74,0,77,0,-1,77,1,0,0,226325,262160,0,226351,0,0,0,2,226351,5,116310,0,4227088,0,2,0,0,243770,0,0,3,0,226351,0,0,6,0,78,163,50,1,-5,226351,0,226351,2,3,0,366,0,-1,524304,79
116311,140,234,1000,1,1,1,2020,1,255,1,127,2,34,255,2,1,1,1,1,Angel City FC,255,0,-1,2,0,243403,0,2,-1,60,0,1,0,4,0,4,0,0,22000,9,1,606,60,116312,0,1,78,1,78,78,79,2,-118,0,75,0,-1,75,1,0,0,267367,131392,0,243403,0,0,0,2,243403,5,116311,0,147776,0,2,0,0,233343,0,0,2,0,243403,0,0,6,0,78,163,60,1,-8,226316,0,243403,2,3,0,366,0,-1,262464,79
116312,42,1,1000,255,255,255,2021,255,252,255,98,2,32,17,2,255,255,255,255,San Diego Wave FC,151,0,-1,2,0,231736,0,2,-1,60,0,2,3,4,0,4,0,0,6000,0,1,889,60,116311,0,1,79,14,80,79,84,2,-117,3,79,0,-1,79,1,0,0,267382,131216,0,231736,0,0,0,2,231736,5,116312,0,147600,0,2,0,0,226301,0,0,2,0,231736,0,0,6,0,80,163,60,1,-8,226301,0,231736,2,3,0,366,0,-1,262288,84
116325,57,3,1000,60,200,154,1899,200,255,200,128,3,41,231,3,200,200,0,200,FC Barcelona,0,0,-1,3,0,227102,4,2,-1,80,0,2,0,4,0,4,0,0,99354,0,2,36,50,116326,0,1,87,1,86,87,85,2,2,0,87,0,-1,86,2,0,0,236479,65680,0,227102,2,0,9,3,236479,5,116325,0,114832,0,2,0,0,227203,0,1,4,0,236479,8,0,4,0,86,196,60,1,1,236479,0,236479,2,3,0,366,0,-1,131216,86
116326,255,255,1000,130,1,45,1902,1,225,1,255,2,40,225,2,1,1,65,1,Real Madrid,255,0,-1,3,0,245879,0,2,-1,60,0,2,1,4,0,4,0,0,6000,0,2,295,60,116325,0,1,80,1,79,80,78,2,-3,1,78,0,-1,78,2,0,0,248800,65664,0,259372,0,0,0,4,245879,5,116326,0,114816,0,2,0,0,227780,0,0,3,0,227466,0,0,4,0,79,196,60,1,1,262457,0,245879,2,3,0,366,0,-1,131200,79
116327,0,255,1000,108,255,25,1903,255,255,255,0,2,40,254,2,255,255,31,255,Atlético de Madrid,254,0,-1,3,0,246356,0,2,-1,60,0,2,1,4,0,4,0,0,68456,0,1,295,50,116325,0,1,80,1,80,80,81,2,-3,1,79,1,-1,78,1,0,0,272110,65536,0,246356,0,0,2,3,246356,6,116327,0,81920,0,2,0,0,227204,0,0,4,0,246356,4,0,4,0,79,196,50,1,1,241023,0,246356,2,3,0,366,0,-1,131072,81
116328,10,190,1000,255,255,255,1898,255,205,255,30,2,43,30,2,255,255,255,255,Athletic Club de Bilbao,30,0,-1,1,0,272138,0,2,-1,50,0,2,1,4,0,4,0,0,53331,0,0,53,50,116336,0,0,74,1,74,74,76,2,-2,1,72,0,-1,73,0,0,0,272138,262160,0,272123,0,0,0,3,272123,5,116328,0,4243472,0,2,0,0,272128,0,0,4,0,272138,5,0,4,0,75,196,60,1,1,271942,0,272138,2,3,0,366,0,-1,524304,76
116330,150,1,1000,255,90,255,1907,1,10,1,85,1,37,140,1,1,1,255,90,Real Betis Balompié,90,0,-1,1,0,228622,0,2,-1,50,0,2,1,4,0,4,0,0,60721,0,0,445,50,116337,0,1,73,1,71,73,68,2,-5,1,68,0,-1,68,0,0,0,262460,131072,0,262460,0,0,0,3,262460,5,116330,0,311296,0,2,0,0,262460,0,1,3,0,262460,0,0,4,0,71,196,50,1,1,262460,0,262460,2,3,0,316,0,-1,4194304,69
116331,74,52,1000,98,255,219,1940,255,70,255,132,1,43,90,1,255,255,55,255,SD Eibar,150,0,-1,2,0,275587,4,2,-1,50,0,2,3,4,0,4,0,0,8164,0,2,149,60,116336,0,1,69,0,68,68,71,2,-2,3,69,0,-1,70,2,0,0,275583,131072,0,275575,0,0,0,2,275588,5,116331,0,163840,0,2,0,0,275588,0,0,4,0,275587,0,0,4,0,70,6,50,1,1,275575,0,275587,2,3,0,316,0,-1,262144,70
116332,66,1,1000,255,255,255,2013,255,0,255,138,2,28,254,2,255,255,255,255,Costa Adeje Tenerife,254,0,-1,3,0,272224,0,2,-1,50,0,2,1,4,0,4,0,0,1102,0,0,892,40,116325,2,1,74,1,73,73,74,2,-16,1,72,1,-1,74,0,0,0,272224,2097232,0,272228,0,0,0,3,272224,5,116332,0,2146384,0,2,0,0,272228,0,1,3,0,272228,0,0,4,0,74,196,50,1,1,272224,0,272228,2,3,0,366,0,-1,2097232,73
116333,90,15,1000,0,50,147,1909,20,30,60,150,2,39,100,2,60,20,0,50,Levante UD,170,0,-1,3,0,246774,0,2,-1,70,0,2,1,4,0,4,0,0,25354,0,2,504,50,116339,0,1,79,1,79,79,82,2,0,1,79,0,-1,78,2,0,0,246287,65664,0,246774,0,0,6,3,246287,5,116333,0,114816,0,2,0,0,246774,0,1,4,0,246287,4,0,4,0,79,196,50,1,1,246774,0,246774,2,3,0,366,0,-1,131200,83
116334,255,255,1000,162,255,255,2010,255,1,255,255,2,40,1,2,255,255,72,255,Madrid CFF,1,0,-1,3,0,272064,0,2,-1,50,0,2,1,4,0,4,0,0,7500,0,0,295,50,116326,0,1,76,1,76,76,78,2,-3,1,75,0,-1,75,0,0,0,245962,65664,0,246359,0,0,0,2,246359,5,116334,0,114816,0,2,0,0,272061,0,0,3,0,246359,0,0,4,0,76,196,50,1,1,246359,0,272064,2,3,0,366,0,-1,131200,78
116336,35,0,1000,255,73,255,1909,2,0,49,125,2,43,45,2,49,2,255,73,Real Sociedad,135,0,-1,3,0,262545,0,2,-1,60,0,2,0,4,0,4,0,0,40000,0,2,425,60,116328,0,1,76,1,76,76,77,2,-1,0,73,0,-1,75,2,0,0,259334,65664,0,259334,0,0,1,3,259334,5,116336,0,98432,0,2,0,0,259334,0,1,4,0,259334,0,0,4,0,76,196,60,1,1,259334,0,259334,2,3,0,366,0,-1,131200,78
116337,0,249,1000,255,210,255,1905,210,230,210,0,2,37,0,2,210,210,255,210,Sevilla FC,0,0,-1,1,0,227775,0,2,-1,40,0,2,1,4,0,4,0,0,43883,0,1,445,40,116330,0,1,75,1,74,75,76,2,-5,1,73,0,-1,73,0,0,0,227775,131200,0,227775,0,0,0,3,227775,5,116337,0,295040,0,2,0,0,227775,0,1,3,0,227775,0,0,4,0,74,196,50,1,1,227775,0,227775,2,3,0,366,0,-1,4194432,77
116338,0,0,1000,255,255,255,2004,255,0,240,240,1,37,0,1,255,0,255,0,Sporting Club de Huelva,240,0,-1,1,0,272251,0,2,-1,36,0,2,2,4,0,4,0,0,21670,0,0,893,50,116337,0,1,71,0,70,70,69,2,6,2,71,1,-1,72,0,0,0,272238,262144,0,272251,0,0,1,2,272238,5,116338,0,4210688,0,2,0,0,272251,0,1,3,0,272251,0,0,4,0,71,196,50,1,1,272238,0,272251,2,3,0,316,0,-1,524288,67
116339,124,247,1000,255,1,255,1919,1,1,1,67,2,39,1,2,1,1,255,1,Valencia CF,1,0,-1,1,0,272099,0,2,-1,50,0,2,1,4,0,4,0,0,55000,0,0,504,50,116333,0,1,74,1,72,73,75,2,0,1,70,0,-1,72,0,0,0,272099,131072,0,272099,0,0,0,2,272099,5,116339,0,294912,0,2,0,0,242795,0,0,3,0,272087,0,0,4,0,73,196,50,1,1,242795,0,272099,2,3,0,316,0,-1,4194304,75
